genres,id,original_title,production_companies,release_date,runtime,title,vote_average,vote_count,MMPA Rating,Platform
"[{""id"": 27, ""name"": ""Horror""}]",1691.0,Hostel: Part II,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Next Entertainment"", ""id"": 1633}, {""name"": ""Screen Gems"", ""id"": 3287}]",2007-06-08,93.0,Hostel: Part II,5.6,453.0,G,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",24684.0,An Education,"[{""name"": ""BBC Films"", ""id"": 288}]",2009-10-29,100.0,An Education,6.8,409.0,PG-13,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2610.0,Shopgirl,"[{""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Hyde Park Films"", ""id"": 1172}, {""name"": ""Shopgirl"", ""id"": 1173}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2005-10-21,104.0,Shopgirl,5.7,75.0,G,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11308.0,The Hotel New Hampshire,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Woodfall Film Productions"", ""id"": 1980}, {""name"": ""Filmline Productions"", ""id"": 25580}]",1984-03-09,109.0,The Hotel New Hampshire,5.8,26.0,G,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11022.0,Narc,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}]",2002-01-14,105.0,Narc,6.8,142.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}]",34341.0,Men with Brooms,[],2002-09-20,102.0,Men with Brooms,4.5,7.0,PG-13,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",15365.0,Witless Protection,"[{""name"": ""Parallel Films"", ""id"": 5122}]",2008-02-22,97.0,Witless Protection,4.0,26.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",36046.0,The Work and the Glory,[],2004-11-24,110.0,The Work and the Glory,6.1,7.0,PG-13,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 35, ""name"": ""Comedy""}]",12569.0,Extract,"[{""name"": ""Miramax Films"", ""id"": 14}]",2009-09-03,92.0,Extract,5.7,192.0,G,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",24356.0,Masked and Anonymous,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Intermedia Films"", ""id"": 763}]",2003-08-08,112.0,Masked and Anonymous,5.2,13.0,G,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",55903.0,Betty Fisher et autres histoires,[],2001-09-01,103.0,Betty Fisher and Other Stories,7.0,3.0,R,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2577.0,Code 46,"[{""name"": ""BBC Films"", ""id"": 288}]",2003-09-02,92.0,Code 46,6.2,116.0,G,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}]",103903.0,Outside Bet,[],2012-04-27,101.0,Outside Bet,5.8,2.0,G,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 18, ""name"": ""Drama""}]",73873.0,Albert Nobbs,"[{""name"": ""Chrysalis Films"", ""id"": 8717}]",2011-12-21,113.0,Albert Nobbs,6.2,132.0,G,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",312113.0,Black November,"[{""name"": ""Wells & Jeta Entertainment"", ""id"": 44067}]",2012-12-07,95.0,Black November,6.4,4.0,R,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",14165.0,Ta Ra Rum Pum,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]",2007-04-27,156.0,Ta Ra Rum Pum,6.0,13.0,R,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2011.0,Persepolis,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Procirep"", ""id"": 311}, {""name"": ""Soficin\u00e9ma"", ""id"": 312}, {""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""Diaphana Films"", ""id"": 744}, {""name"": ""Sofica Europacorp"", ""id"": 854}, {""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""R\u00e9gion Ile-de-France"", ""id"": 11246}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}, {""name"": ""Fondation GAN pour le Cin\u00e9ma"", ""id"": 23677}, {""name"": ""2.4.7. Films"", ""id"": 62546}, {""name"": ""French Connection Animations"", ""id"": 84592}, {""name"": ""Soci\u00e9t\u00e9 des Producteurs de L'Angoa"", ""id"": 84593}]",2007-05-23,95.0,Persepolis,7.7,450.0,G,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",45650.0,The Hole,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""BenderSpink"", ""id"": 6363}]",2009-09-09,92.0,The Hole,5.6,244.0,PG-13,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",7735.0,Die Welle,"[{""name"": ""Constantin Film Produktion"", ""id"": 5755}]",2008-03-11,107.0,The Wave,7.5,841.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",301365.0,The Neon Demon,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Amazon Studios"", ""id"": 20580}, {""name"": ""Vendian Entertainment"", ""id"": 50481}, {""name"": ""Space Rocket Nation"", ""id"": 67574}]",2016-06-08,117.0,The Neon Demon,6.4,887.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",25941.0,Harry Brown,"[{""name"": ""HanWay Films"", ""id"": 2395}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Marv Films"", ""id"": 5374}]",2009-11-11,103.0,Harry Brown,6.7,348.0,PG,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",29064.0,The Omega Code,"[{""name"": ""Code Productions"", ""id"": 4897}]",1999-10-15,100.0,The Omega Code,4.4,17.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7326.0,Juno,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Mandate Pictures"", ""id"": 771}]",2007-12-05,96.0,Juno,7.0,2244.0,R,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 28, ""name"": ""Action""}]",326284.0,Pound of Flesh,"[{""name"": ""Odyssey Media"", ""id"": 17161}, {""name"": ""Rodin Entertainment"", ""id"": 23283}, {""name"": ""Ace Film Company"", ""id"": 56343}, {""name"": ""Chunqiu Time Culture Co."", ""id"": 56344}]",2015-05-07,104.0,Pound of Flesh,5.5,63.0,R,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",681.0,Diamonds Are Forever,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]",1971-12-13,120.0,Diamonds Are Forever,6.3,553.0,R,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",238.0,The Godfather,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Alfran Productions"", ""id"": 10211}]",1972-03-14,175.0,The Godfather,8.4,5893.0,PG-13,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",535.0,Flashdance,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1983-04-14,95.0,Flashdance,6.1,302.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",19913.0,(500) Days of Summer,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Watermark"", ""id"": 4364}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]",2009-07-17,95.0,(500) Days of Summer,7.2,2904.0,R,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",713.0,The Piano,"[{""name"": ""New South Wales Film & Television Office"", ""id"": 418}, {""name"": ""The Australian Film Commission"", ""id"": 5186}, {""name"": ""CiBy 2000"", ""id"": 7832}, {""name"": ""Jan Chapman Productions"", ""id"": 14089}]",1993-05-19,121.0,The Piano,7.1,281.0,PG-13,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",77930.0,Magic Mike,"[{""name"": ""Extension 765"", ""id"": 8850}, {""name"": ""Iron Horse Entertainment (II)"", ""id"": 34981}]",2012-06-28,110.0,Magic Mike,6.1,1040.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",10727.0,Darkness Falls,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Distant Corners Entertainment Group Inc."", ""id"": 21838}, {""name"": ""Blue Star Productions"", ""id"": 21839}, {""name"": ""Morningstar Films"", ""id"": 21840}]",2003-01-24,86.0,Darkness Falls,4.9,161.0,PG,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",253.0,Live and Let Die,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]",1973-07-05,121.0,Live and Let Die,6.4,533.0,PG-13,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",17908.0,My Dog Skip,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Warner Bros."", ""id"": 6194}]",2000-01-14,95.0,My Dog Skip,6.5,69.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",8390.0,"Definitely, Maybe","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Ringerike Erste Filmproduktion"", ""id"": 49123}]",2008-02-08,112.0,"Definitely, Maybe",6.7,620.0,PG-13,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 35, ""name"": ""Comedy""}]",57119.0,Jumping the Broom,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Sony Pictures Worldwide Acquisitions (SPWA)"", ""id"": 14577}, {""name"": ""TDJ Enterprises / New Dimensions Entertainment"", ""id"": 71959}, {""name"": ""Our Stories Films"", ""id"": 71960}]",2011-05-06,112.0,Jumping the Broom,6.0,56.0,PG,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",3291.0,"Good Night, and Good Luck.","[{""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Participant Productions"", ""id"": 2030}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}, {""name"": ""Davis Films"", ""id"": 14175}, {""name"": ""Section Eight Productions"", ""id"": 14315}, {""name"": ""Redbus Pictures"", ""id"": 20451}, {""name"": ""Tohokushinsha"", ""id"": 51850}]",2005-09-16,93.0,"Good Night, and Good Luck.",6.8,273.0,R,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",398.0,Capote,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Cooper's Town Productions"", ""id"": 213}, {""name"": ""Eagle Vision Inc."", ""id"": 214}, {""name"": ""Manitoba Film and Video Production Tax Credit"", ""id"": 11715}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}, {""name"": ""Infinity Media"", ""id"": 54280}, {""name"": ""A-Line Pictures"", ""id"": 54281}]",2005-09-30,114.0,Capote,6.8,384.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",8068.0,Desperado,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Los Hooligans Productions"", ""id"": 11705}]",1995-08-25,104.0,Desperado,6.8,881.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",10803.0,Logan's Run,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1976-06-23,119.0,Logan's Run,6.6,269.0,R,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",682.0,The Man with the Golden Gun,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]",1974-12-01,125.0,The Man with the Golden Gun,6.3,524.0,R,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",10117.0,Action Jackson,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Lorimar Motion Pictures"", ""id"": 1887}]",1988-02-12,96.0,Action Jackson,4.9,50.0,R,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}]",9392.0,The Descent,"[{""name"": ""Celador Films"", ""id"": 3573}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Northmen Productions"", ""id"": 45785}]",2005-07-08,99.0,The Descent,6.8,1005.0,PG-13,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 99, ""name"": ""Documentary""}]",24977.0,Michael Jordan to the Max,"[{""name"": ""IMAX"", ""id"": 3447}]",2000-05-05,46.0,Michael Jordan to the Max,7.5,10.0,PG,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 27, ""name"": ""Horror""}]",79316.0,Devil's Due,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",2014-01-08,89.0,Devil's Due,4.4,216.0,R,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2074.0,Flirting with Disaster,"[{""name"": ""Miramax Films"", ""id"": 14}]",1996-03-22,92.0,Flirting with Disaster,6.3,66.0,G,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}]",1696.0,The Devil's Rejects,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Cinerenta Medienbeteiligungs KG"", ""id"": 995}, {""name"": ""Firm Films"", ""id"": 1838}, {""name"": ""Cinelamda Internationale Filmproduktionsgesellschaft"", ""id"": 45966}]",2005-07-22,107.0,The Devil's Rejects,6.6,322.0,G,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",308639.0,Dope,"[{""name"": ""Forest Whitaker's Significant Productions"", ""id"": 14638}, {""name"": ""Revolt Films"", ""id"": 15495}, {""name"": ""IamOTHER Entertainment"", ""id"": 58445}]",2015-06-19,103.0,Dope,7.2,691.0,G,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",22314.0,In Too Deep,"[{""name"": ""Suntaur Entertainment Company"", ""id"": 4380}]",1999-08-25,97.0,In Too Deep,6.2,17.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 27, ""name"": ""Horror""}]",2662.0,House of 1000 Corpses,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spectacle Entertainment Group"", ""id"": 10370}]",2003-04-11,89.0,House of 1000 Corpses,6.0,306.0,PG-13,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",77156.0,Alien Zone,[],1978-11-22,90.0,Alien Zone,4.0,3.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",12573.0,A Serious Man,"[{""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Working Title Films"", ""id"": 10163}]",2009-10-02,105.0,A Serious Man,6.6,483.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",44718.0,Get Low,"[{""name"": ""K5 International"", ""id"": 6715}, {""name"": ""Zanuck Independent"", ""id"": 6716}, {""name"": ""David Gundlach Productions"", ""id"": 6717}]",2010-01-22,103.0,Get Low,6.5,100.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",11342.0,Warlock,"[{""name"": ""New World Pictures"", ""id"": 1950}]",1989-06-01,103.0,Warlock,5.8,95.0,R,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",241771.0,Beyond the Lights,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Homegrown Pictures"", ""id"": 8840}, {""name"": ""Black Entertainment Television (BET)"", ""id"": 42321}, {""name"": ""Relativity Sports"", ""id"": 86115}, {""name"": ""Undisputed Cinema"", ""id"": 86116}]",2014-09-10,116.0,Beyond the Lights,7.0,139.0,G,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",34653.0,A Single Man,"[{""name"": ""Depth of Field"", ""id"": 1473}, {""name"": ""Artina Films"", ""id"": 2394}, {""name"": ""Fade to Black Productions"", ""id"": 9351}]",2009-10-19,101.0,A Single Man,7.3,463.0,R,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}]",11051.0,The Last Temptation of Christ,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Cineplex-Odeon Films"", ""id"": 5231}]",1988-08-12,164.0,The Last Temptation of Christ,7.0,201.0,R,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",14578.0,Outside Providence,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Eagle Beach Productions"", ""id"": 8014}]",1999-08-16,96.0,Outside Providence,5.6,30.0,PG-13,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",57825.0,Bride & Prejudice,[],2004-02-11,111.0,Bride & Prejudice,6.5,110.0,G,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}]",9555.0,Rabbit-Proof Fence,"[{""name"": ""Showtime Australia"", ""id"": 2948}, {""name"": ""Australian Film Finance Corporation (AFFC)"", ""id"": 8724}, {""name"": ""Rumbalara Films"", ""id"": 57623}, {""name"": ""Olsen Levy"", ""id"": 57624}]",2002-02-04,94.0,Rabbit-Proof Fence,6.8,84.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}]",15581.0,Who's Your Caddy?,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2007-07-27,93.0,Who's Your Caddy?,3.8,18.0,G,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]",13006.0,Split Second,"[{""name"": ""Entertainment"", ""id"": 7676}, {""name"": ""Muse Productions"", ""id"": 15231}, {""name"": ""Challenge Film Corporation"", ""id"": 75037}, {""name"": ""XYZ Funding N.V."", ""id"": 75038}]",1992-05-01,90.0,Split Second,5.7,63.0,G,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",16651.0,The Other Side of Heaven,"[{""name"": ""3Mark Entertainment"", ""id"": 3208}]",2001-04-12,113.0,The Other Side of Heaven,6.7,14.0,R,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",4251.0,Veer-Zaara,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]",2004-11-12,192.0,Veer-Zaara,7.4,64.0,PG,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}]",12400.0,Redbelt,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}]",2008-04-07,99.0,Redbelt,6.4,76.0,G,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",39053.0,Cyrus,"[{""name"": ""Scott Free Productions"", ""id"": 1645}]",2010-06-18,91.0,Cyrus,6.1,133.0,PG-13,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",104896.0,A Dog Of Flanders,[],1999-08-27,96.0,A Dog Of Flanders,6.4,6.0,G,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",14112.0,Auto Focus,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Propaganda Films"", ""id"": 278}, {""name"": ""Good Machine"", ""id"": 10565}]",2002-10-18,104.0,Auto Focus,6.1,56.0,G,"{'name': 'HBO Max', 'id': 2}"
